abstract,accession_number,alternate_title,api_link,api_model,ark,batch_ids,box_name,box_number,canonical_link,caption,catalog_key,collection,contributor,create_date,creator,csv_metadata_update_jobs,cultural_context,date_created,description,file_sets,folder_name,folder_number,genre,id,identifier,iiif_manifest,indexed_at,ingest_project,ingest_sheet,keywords,language,legacy_identifier,library_unit,license,location,modified_date,notes,physical_description_material,physical_description_size,preservation_level,project,provenance,published,publisher,related_material,related_url,representative_file_set,rights_holder,rights_statement,scope_and_contents,series,source,status,style_period,subject,table_of_contents,technique,terms_of_use,thumbnail,title,visibility,work_type
,Accession:320025,,https://api.dc.library.northwestern.edu/api/v2/works/9ea88d6a-a413-4916-80c7-5ae71d8f39c2,Work,ark:/81985/n2s17t464,,,,https://dc.library.northwestern.edu/items/9ea88d6a-a413-4916-80c7-5ae71d8f39c2,L'Invasion des Barbares en Suisse,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Kolb, Eugene (Editor)",2021-03-16T12:52:27.964293Z,Godefroy,,,"August 11, 1888",,inu-dil-c03d07f5-510d-4479-b824-d38b56882f36.tif,,,caricatures,9ea88d6a-a413-4916-80c7-5ae71d8f39c2,,https://api.dc.library.northwestern.edu/api/v2/works/9ea88d6a-a413-4916-80c7-5ae71d8f39c2?as=iiif,2023-02-20T16:08:48.992154,None,None,,French,inu:dil-c03d07f5-510d-4479-b824-d38b56882f36,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/e99cdf01-80ec-4381-bfec-8e24a5bcecc9,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Caricatures and cartoons|Periodicals",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/9ea88d6a-a413-4916-80c7-5ae71d8f39c2/thumbnail,"La Caricature, no 450 (11 août 1888), cover",Public,Image
,Accession:319988,,https://api.dc.library.northwestern.edu/api/v2/works/797e1c33-0cb3-405c-9b43-11e239250081,Work,ark:/81985/n20g3h931,,,,https://dc.library.northwestern.edu/items/797e1c33-0cb3-405c-9b43-11e239250081,Les Suites d'un Conflit,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Kolb, Eugene (Editor)",2021-03-16T04:30:08.456081Z,"Draner, 1833-1926",,,"December 7, 1889",,inu-dil-b72d77d8-0123-4cac-a4f6-2b187ad6fc3b.tif,,,caricatures,797e1c33-0cb3-405c-9b43-11e239250081,,https://api.dc.library.northwestern.edu/api/v2/works/797e1c33-0cb3-405c-9b43-11e239250081?as=iiif,2023-02-20T16:08:50.864553,None,None,,French,inu:dil-b72d77d8-0123-4cac-a4f6-2b187ad6fc3b,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/ebbbcf89-aa7a-4c93-b9dd-6aed0ef47a7f,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Caricatures and cartoons|Periodicals",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/797e1c33-0cb3-405c-9b43-11e239250081/thumbnail,"La Caricature, no 519 (7 décembre 1889), cover",Public,Image
,Accession:320287,,https://api.dc.library.northwestern.edu/api/v2/works/7a11ce68-256f-4e50-91c9-d275cf97944c,Work,ark:/81985/n20000b77,,,,https://dc.library.northwestern.edu/items/7a11ce68-256f-4e50-91c9-d275cf97944c,La Chambre Rose. Un procès en séparation,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Robida, Albert, 1848-1926|Robida, Albert, 1848-1926|Kolb, Eugene (Editor)|Robida, Albert, 1848-1926",2021-03-16T04:32:44.178604Z,Yves et Barret,,,"March 10, 1883",,inu-dil-0cb4a535-30c7-422c-9b57-f05707f0a83c.tif,,,caricatures,7a11ce68-256f-4e50-91c9-d275cf97944c,,https://api.dc.library.northwestern.edu/api/v2/works/7a11ce68-256f-4e50-91c9-d275cf97944c?as=iiif,2023-02-20T16:08:59.088483,None,None,,French,inu:dil-0cb4a535-30c7-422c-9b57-f05707f0a83c,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/bfef81a1-bcad-4763-ab10-55ae7fc2fd26,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Periodicals|Caricatures and cartoons",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/7a11ce68-256f-4e50-91c9-d275cf97944c/thumbnail,"La Caricature, no 167 (10 mars 1883), cover",Public,Image
,Accession:320107,,https://api.dc.library.northwestern.edu/api/v2/works/850c7dc2-3087-41dc-9e30-650a69927c17,Work,ark:/81985/n2b853v9x,,,,https://dc.library.northwestern.edu/items/850c7dc2-3087-41dc-9e30-650a69927c17,La Caricature,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Robida, Albert, 1848-1926|Robida, Albert, 1848-1926|Kolb, Eugene (Editor)|Robida, Albert, 1848-1926",2021-03-16T05:21:30.942039Z,,,,1886,,inu-dil-4116bad5-c307-4f40-8fca-08048ab0765c.tif,,,caricatures,850c7dc2-3087-41dc-9e30-650a69927c17,,https://api.dc.library.northwestern.edu/api/v2/works/850c7dc2-3087-41dc-9e30-650a69927c17?as=iiif,2023-02-20T16:09:20.231732,None,None,,French,inu:dil-4116bad5-c307-4f40-8fca-08048ab0765c,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/63bf9cff-da3e-4679-9e4c-12301b83775e,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Periodicals|Caricatures and cartoons",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/850c7dc2-3087-41dc-9e30-650a69927c17/thumbnail,"La Caricature, (1886), cover",Public,Image
,Accession:320117,,https://api.dc.library.northwestern.edu/api/v2/works/7c226fe3-3a48-4748-ae72-920db83151eb,Work,ark:/81985/n2c824s08,,,,https://dc.library.northwestern.edu/items/7c226fe3-3a48-4748-ae72-920db83151eb,L'armée de Paris,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Kolb, Eugene (Editor)",2021-03-16T04:41:10.408051Z,"Tiret-Bognet, Georges",,,"March 20, 1886",,inu-dil-9ffd526a-0074-45ce-93e6-3d5fb2a90f43.tif,,,caricatures,7c226fe3-3a48-4748-ae72-920db83151eb,,https://api.dc.library.northwestern.edu/api/v2/works/7c226fe3-3a48-4748-ae72-920db83151eb?as=iiif,2023-02-20T16:09:24.889799,None,None,,French,inu:dil-9ffd526a-0074-45ce-93e6-3d5fb2a90f43,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/ae9e0b16-e9b6-4156-a5a6-9b8ee8f44a60,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Caricatures and cartoons|Periodicals",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/7c226fe3-3a48-4748-ae72-920db83151eb/thumbnail,"La Caricature, no 325 (20 mars 1886), cover",Public,Image
,Accession:319884,,https://api.dc.library.northwestern.edu/api/v2/works/815ff35e-67c7-499d-9c53-5cbecbbbcd36,Work,ark:/81985/n2js9hk8c,,,,https://dc.library.northwestern.edu/items/815ff35e-67c7-499d-9c53-5cbecbbbcd36,Aux Champs,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Robida, Albert, 1848-1926|Robida, Albert, 1848-1926|Kolb, Eugene (Editor)|Robida, Albert, 1848-1926",2021-03-16T05:05:07.899303Z,"Yves, Sc",,,"September 12, 1891",,inu-dil-f8ee6953-7f76-4d3d-b2df-5b03fe56a27b.tif,,,caricatures,815ff35e-67c7-499d-9c53-5cbecbbbcd36,,https://api.dc.library.northwestern.edu/api/v2/works/815ff35e-67c7-499d-9c53-5cbecbbbcd36?as=iiif,2023-02-20T16:09:42.775432,None,None,,French,inu:dil-f8ee6953-7f76-4d3d-b2df-5b03fe56a27b,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/ab7374e6-5c9c-4587-96c6-1fa50cc7e668,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Caricatures and cartoons|Periodicals",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/815ff35e-67c7-499d-9c53-5cbecbbbcd36/thumbnail,"La Caricature, année 12, no 611 (12 septembre 1891), cover",Public,Image
,Accession:320181,,https://api.dc.library.northwestern.edu/api/v2/works/81f24945-1868-4270-b0ef-d97d009e67e8,Work,ark:/81985/n2513v71c,,,,https://dc.library.northwestern.edu/items/81f24945-1868-4270-b0ef-d97d009e67e8,Le Monde des Théatres,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Liquier, Gabriel, 1843-1887|Kolb, Eugene (Editor)",2021-03-16T05:07:40.554107Z,,,,"May 2, 1885",,inu-dil-63cfff01-2989-4537-8f0b-9229460f62ee.tif,,,caricatures,81f24945-1868-4270-b0ef-d97d009e67e8,,https://api.dc.library.northwestern.edu/api/v2/works/81f24945-1868-4270-b0ef-d97d009e67e8?as=iiif,2023-02-20T16:09:45.840961,None,None,,French,inu:dil-63cfff01-2989-4537-8f0b-9229460f62ee,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/be6816c7-8da4-4886-8988-2fe7ca39f1fd,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Periodicals|Caricatures and cartoons",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/81f24945-1868-4270-b0ef-d97d009e67e8/thumbnail,"La Caricature, no 279 (2 mai 1885), supplément",Public,Image
,Accession:320116,,https://api.dc.library.northwestern.edu/api/v2/works/8579cb2f-b5ab-423b-a1f0-c18076bea174,Work,ark:/81985/n2rf5ks8s,,,,https://dc.library.northwestern.edu/items/8579cb2f-b5ab-423b-a1f0-c18076bea174,Peinturiana,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Kolb, Eugene (Editor)",2021-03-16T05:23:36.159158Z,"Sorel, A.",,,"March 13, 1886",,inu-dil-8e4e18d7-7722-401d-9b76-206c06878f1c.tif,,,caricatures,8579cb2f-b5ab-423b-a1f0-c18076bea174,,https://api.dc.library.northwestern.edu/api/v2/works/8579cb2f-b5ab-423b-a1f0-c18076bea174?as=iiif,2023-02-20T16:09:56.499447,None,None,,French,inu:dil-8e4e18d7-7722-401d-9b76-206c06878f1c,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/c1bbab79-50fd-4a50-beaa-75c478152349,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Caricatures and cartoons|Periodicals",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/8579cb2f-b5ab-423b-a1f0-c18076bea174/thumbnail,"La Caricature, no 324 (13 mars 1886), cover",Public,Image
,Accession:320459,,https://api.dc.library.northwestern.edu/api/v2/works/87e52eff-f38f-494c-aab8-cababba66854,Work,ark:/81985/n26d5pp2g,,,,https://dc.library.northwestern.edu/items/87e52eff-f38f-494c-aab8-cababba66854,Nana-Revue,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Robida, Albert, 1848-1926|Robida, Albert, 1848-1926|Robida, Albert, 1848-1926|Kolb, Eugene (Editor)|Robida, Albert, 1848-1926",2021-03-16T05:34:22.459416Z,Yves et Barret,,,"January 3, 1880",,inu-dil-fc5cb14a-1384-4be9-af35-e7f965007d61.tif,,,caricatures,87e52eff-f38f-494c-aab8-cababba66854,,https://api.dc.library.northwestern.edu/api/v2/works/87e52eff-f38f-494c-aab8-cababba66854?as=iiif,2023-02-20T16:10:08.614807,None,None,,French,inu:dil-fc5cb14a-1384-4be9-af35-e7f965007d61,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/756f10ae-be6b-461d-aa96-c739695cd82c,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Periodicals|Caricatures and cartoons",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/87e52eff-f38f-494c-aab8-cababba66854/thumbnail,"La Caricature, no 1 (3 janvier 1880), cover",Public,Image
,Accession:320044,,https://api.dc.library.northwestern.edu/api/v2/works/88c47050-e1f4-49e5-b0f6-832ab739a944,Work,ark:/81985/n2v11vx85,,,,https://dc.library.northwestern.edu/items/88c47050-e1f4-49e5-b0f6-832ab739a944,Nos Domestiques,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Kolb, Eugene (Editor)",2021-03-16T05:38:01.140983Z,Godefroy,,,"December 29, 1888",,inu-dil-cde42295-3250-4a80-bdf5-a19e9c53d4f6.tif,,,caricatures,88c47050-e1f4-49e5-b0f6-832ab739a944,,https://api.dc.library.northwestern.edu/api/v2/works/88c47050-e1f4-49e5-b0f6-832ab739a944?as=iiif,2023-02-20T16:10:12.627317,None,None,,French,inu:dil-cde42295-3250-4a80-bdf5-a19e9c53d4f6,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/33a4204d-dfc6-48e7-a25b-587de3ee2889,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Periodicals|Caricatures and cartoons",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/88c47050-e1f4-49e5-b0f6-832ab739a944/thumbnail,"La Caricature, no 470 (29 décembre 1888), cover",Public,Image
